,Idade,Genero,Estados,Cargo,Carreira,Salario,Experiencia,Raça,Região
2493,35.0,Feminino,Rio de Janeiro (RJ),Outra opção,Sênior,10000.0,de 3 a 4 anos,Parda,Sudeste
2494,29.0,Feminino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca,Sudeste
2495,22.0,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,5000.0,Até 2 anos,Parda,Sudeste
2496,33.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
2497,47.0,Feminino,Distrito Federal (DF),,,,,Parda,Centro-Oeste
2498,29.0,Masculino,São Paulo (SP),Outra opção,Júnior,1500.0,Até 2 anos,Branca,Sudeste
2499,40.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
2500,38.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca,Sudeste
2501,26.0,Feminino,Minas Gerais (MG),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Parda,Sudeste
2502,38.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
2503,31.0,Masculino,,Engenheiro de dados,Júnior,7000.0,Até 2 anos,Branca,Desconhecida
2504,25.0,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Sudeste
2505,26.0,Feminino,Pernambuco (PE),,,,,Parda,Nordeste
2506,19.0,Feminino,Santa Catarina (SC),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca,
2507,32.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
2508,32.0,Masculino,Minas Gerais (MG),Analista de BI,Sênior,10000.0,Até 2 anos,Branca,Sudeste
2509,29.0,Masculino,Mato Grosso (MT),,,22500.0,Mais de 10 anos,Branca,Centro-Oeste
2510,33.0,Masculino,Paraná (PR),Analista de Dados,Pleno,2500.0,Até 2 anos,Branca,
2511,35.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
2512,32.0,Masculino,Distrito Federal (DF),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Parda,Centro-Oeste
2513,46.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,14000.0,de 3 a 4 anos,Parda,Sudeste
2514,38.0,Feminino,Rio Grande do Sul (RS),Outra opção,Pleno,5000.0,de 3 a 4 anos,Branca,
2515,,,,,,,,,Desconhecida
2516,27.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Júnior,1500.0,Até 2 anos,Branca,Sudeste
2517,59.0,Masculino,Distrito Federal (DF),,,,,Preta,Centro-Oeste
2518,31.0,Feminino,Rio de Janeiro (RJ),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
2519,26.0,Masculino,Bahia (BA),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca,Nordeste
2520,32.0,Masculino,São Paulo (SP),Outra opção,Sênior,2500.0,Até 2 anos,Branca,Sudeste
2521,32.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
2522,30.0,Masculino,,Cientista de dados,Pleno,22500.0,de 7 a 10 anos,Branca,Desconhecida
2523,31.0,Feminino,Rio Grande do Sul (RS),Analista de BI,Pleno,10000.0,de 4 a 6 anos,Branca,
2524,39.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Parda,Sudeste
2525,27.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Até 2 anos,Preta,Sudeste
2526,28.0,Masculino,Paraná (PR),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,
2527,34.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,22500.0,Mais de 10 anos,Parda,Sudeste
2528,29.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,14000.0,de 3 a 4 anos,Branca,
2529,33.0,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,de 4 a 6 anos,Preta,
2530,27.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
2531,33.0,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Parda,Sudeste
2532,36.0,Masculino,Paraná (PR),Outra opção,Sênior,10000.0,de 7 a 10 anos,Branca,
2533,27.0,Masculino,Rio Grande do Sul (RS),,,,,Branca,
2534,34.0,Feminino,Rio de Janeiro (RJ),Analista de BI,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
2535,41.0,Masculino,São Paulo (SP),,,22500.0,de 3 a 4 anos,Branca,Sudeste
2536,27.0,Masculino,Bahia (BA),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Preta,Nordeste
2537,27.0,Feminino,Rio de Janeiro (RJ),Analista de BI,Júnior,5000.0,Até 2 anos,Parda,Sudeste
2538,56.0,Feminino,Rio Grande do Sul (RS),,,,,Parda,
2539,32.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,35000.0,de 7 a 10 anos,Parda,Sudeste
2540,28.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,3500.0,Até 2 anos,Parda,Sudeste
2541,27.0,Masculino,Paraná (PR),Outra opção,Júnior,2500.0,Até 2 anos,Branca,
2542,27.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
2543,34.0,Masculino,São Paulo (SP),Outra opção,Pleno,5000.0,Até 2 anos,Branca,Sudeste
2544,30.0,Feminino,Paraná (PR),Outra opção,Júnior,2500.0,Até 2 anos,Branca,
2545,30.0,Feminino,Santa Catarina (SC),Analista de Dados,Júnior,3500.0,Até 2 anos,Preta,
2546,34.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,7000.0,Até 2 anos,Branca,
2547,28.0,Feminino,Santa Catarina (SC),,,7000.0,Até 2 anos,Branca,
2548,,,,,,,,,Desconhecida
2549,26.0,Feminino,São Paulo (SP),Analista de BI,Júnior,7000.0,Até 2 anos,Amarela,Sudeste
2550,32.0,Masculino,Minas Gerais (MG),Analista de BI,Júnior,3500.0,Até 2 anos,Branca,Sudeste
2551,26.0,Feminino,Rondônia (RO),Cientista de dados,Pleno,3500.0,Até 2 anos,Parda,Norte
2552,30.0,Masculino,Goiás (GO),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Centro-Oeste
2553,32.0,Feminino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Branca,Sudeste
2554,20.0,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,2500.0,Até 2 anos,Branca,Sudeste
2555,57.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca,Sudeste
2556,29.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
2557,57.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Parda,Sudeste
2558,30.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Branca,
2559,38.0,Masculino,São Paulo (SP),,,18000.0,Até 2 anos,Branca,Sudeste
2560,38.0,Masculino,Minas Gerais (MG),,,,,Preta,Sudeste
2561,40.0,Masculino,Rondônia (RO),,,35000.0,de 4 a 6 anos,Branca,Norte
2562,27.0,Masculino,Minas Gerais (MG),Outra opção,Júnior,5000.0,de 3 a 4 anos,Parda,Sudeste
2563,35.0,Feminino,Bahia (BA),Outra opção,Sênior,14000.0,de 4 a 6 anos,Branca,Nordeste
2564,,,,,,,,,Desconhecida
2565,29.0,Masculino,Ceará (CE),,,,,Parda,Nordeste
2566,30.0,Feminino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Preta,Sudeste
2567,29.0,Masculino,Minas Gerais (MG),Analista de BI,Sênior,7000.0,de 4 a 6 anos,Branca,Sudeste
2568,24.0,Masculino,São Paulo (SP),Analista de BI,Pleno,1500.0,Até 2 anos,Branca,Sudeste
2569,37.0,Feminino,São Paulo (SP),,,,,Amarela,Sudeste
2570,29.0,Masculino,Minas Gerais (MG),,,,,Branca,Sudeste
2571,,,,,,,,,Desconhecida
2572,42.0,Feminino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Branca,Sudeste
2573,24.0,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,
2574,26.0,Feminino,Santa Catarina (SC),Analista de BI,Pleno,3500.0,de 4 a 6 anos,Branca,
2575,,,,,,,,,Desconhecida
2576,30.0,Masculino,Distrito Federal (DF),,,,,Branca,Centro-Oeste
2577,39.0,Feminino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 4 a 6 anos,Amarela,Sudeste
2578,39.0,Feminino,São Paulo (SP),Outra opção,Pleno,1500.0,de 3 a 4 anos,Branca,Sudeste
2579,26.0,Masculino,Bahia (BA),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda,Nordeste
2580,34.0,Masculino,Santa Catarina (SC),,,10000.0,Até 2 anos,Branca,
2581,26.0,Feminino,São Paulo (SP),Analista de BI,Sênior,14000.0,Até 2 anos,Branca,Sudeste
2582,56.0,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca,Sudeste
2583,26.0,Masculino,,,,35000.0,de 3 a 4 anos,Branca,Desconhecida
2584,31.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
2585,42.0,Masculino,Paraná (PR),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca,
2586,46.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
2587,40.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
2588,30.0,Masculino,São Paulo (SP),,,10000.0,de 4 a 6 anos,Branca,Sudeste
2589,27.0,Masculino,,,,,,Parda,Desconhecida
2590,39.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,Até 2 anos,Branca,Sudeste
2591,36.0,Masculino,Bahia (BA),,,22500.0,Mais de 10 anos,Branca,Nordeste
2592,30.0,Masculino,Rio Grande do Sul (RS),,,14000.0,de 7 a 10 anos,Branca,
2593,30.0,Feminino,Pernambuco (PE),,,,,Branca,Nordeste
2594,34.0,Feminino,Minas Gerais (MG),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
2595,56.0,Feminino,Santa Catarina (SC),,,,,Branca,
2596,32.0,Feminino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
2597,47.0,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,Até 2 anos,Branca,Sudeste
2598,39.0,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Amarela,Sudeste
2599,29.0,Feminino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
2600,38.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca,Sudeste
2601,25.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,Sudeste
2602,48.0,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,10000.0,de 3 a 4 anos,Branca,
2603,34.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,27500.0,de 3 a 4 anos,Branca,Sudeste
2604,41.0,Masculino,,Engenheiro de dados,Sênior,40000.0,Mais de 10 anos,Parda,Desconhecida
2605,29.0,Masculino,Distrito Federal (DF),Cientista de dados,Júnior,1500.0,Até 2 anos,Parda,Centro-Oeste
2606,25.0,Feminino,São Paulo (SP),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Amarela,Sudeste
2607,32.0,Masculino,Paraná (PR),,,,,Parda,
2608,24.0,Masculino,Rio Grande do Norte (RN),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Branca,Nordeste
2609,46.0,Masculino,Rio de Janeiro (RJ),,,14000.0,de 7 a 10 anos,Branca,Sudeste
2610,29.0,Feminino,Paraná (PR),Analista de Dados,Júnior,7000.0,Até 2 anos,Branca,
2611,27.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,5000.0,de 4 a 6 anos,Branca,Sudeste
2612,37.0,Masculino,Distrito Federal (DF),,,27500.0,Mais de 10 anos,Branca,Centro-Oeste
2613,25.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Branca,
2614,23.0,Masculino,Espírito Santo (ES),Outra opção,Júnior,1500.0,Até 2 anos,Parda,Sudeste
2615,30.0,Masculino,Espírito Santo (ES),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
2616,26.0,Masculino,Bahia (BA),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Parda,Nordeste
2617,29.0,Masculino,Rio Grande do Norte (RN),Cientista de dados,Sênior,18000.0,de 3 a 4 anos,Branca,Nordeste
2618,32.0,Masculino,Paraná (PR),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Branca,
2619,39.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,
2620,34.0,Masculino,Distrito Federal (DF),Cientista de dados,Júnior,7000.0,de 3 a 4 anos,Parda,Centro-Oeste
2621,35.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,5000.0,Até 2 anos,Branca,Sudeste
2622,29.0,Masculino,Pernambuco (PE),Outra opção,Pleno,3500.0,Até 2 anos,Branca,Nordeste
2623,32.0,Masculino,Minas Gerais (MG),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca,Sudeste
2624,25.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,1500.0,Até 2 anos,Preta,Sudeste
2625,30.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
2626,42.0,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca,Sudeste
2627,30.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,
2628,33.0,Masculino,Minas Gerais (MG),Analista de Dados,Sênior,5000.0,de 4 a 6 anos,Parda,Sudeste
2629,20.0,Masculino,Bahia (BA),Analista de BI,Júnior,2500.0,Até 2 anos,Parda,Nordeste
2630,34.0,Masculino,Alagoas (AL),,,14000.0,de 4 a 6 anos,Branca,Nordeste
2631,27.0,Masculino,Paraíba (PB),Cientista de dados,Júnior,5000.0,de 3 a 4 anos,Parda,Nordeste
2632,31.0,Masculino,São Paulo (SP),Outra opção,Pleno,3500.0,Até 2 anos,Branca,Sudeste
2633,29.0,Feminino,Minas Gerais (MG),,,14000.0,de 7 a 10 anos,Preta,Sudeste
2634,22.0,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
2635,31.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,Até 2 anos,Preta,Sudeste
2636,42.0,Feminino,Santa Catarina (SC),,,14000.0,de 7 a 10 anos,Branca,
2637,40.0,Feminino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca,Sudeste
2638,35.0,Masculino,Mato Grosso do Sul (MS),Outra opção,Júnior,5000.0,de 3 a 4 anos,Branca,Centro-Oeste
2639,23.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca,Sudeste
2640,39.0,Feminino,Santa Catarina (SC),,,14000.0,de 7 a 10 anos,Branca,
2641,43.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Parda,Sudeste
2642,37.0,Masculino,Minas Gerais (MG),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Amarela,Sudeste
2643,39.0,Feminino,Minas Gerais (MG),Analista de BI,Pleno,7000.0,Até 2 anos,Preta,Sudeste
2644,29.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
2645,40.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Pleno,5000.0,Mais de 10 anos,Branca,
2646,31.0,Masculino,Rio Grande do Norte (RN),,,14000.0,de 4 a 6 anos,Parda,Nordeste
2647,26.0,Masculino,Paraná (PR),Analista de BI,Júnior,10000.0,de 3 a 4 anos,Branca,
2648,33.0,Feminino,Rio de Janeiro (RJ),,,,,Amarela,Sudeste
2649,33.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
2650,24.0,Feminino,Minas Gerais (MG),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Sudeste
2651,44.0,Masculino,,Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Desconhecida
2652,34.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,3500.0,Até 2 anos,Branca,Sudeste
2653,34.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,3500.0,de 3 a 4 anos,Branca,Sudeste
2654,29.0,Masculino,Distrito Federal (DF),Analista de Dados,Sênior,10000.0,Mais de 10 anos,Parda,Centro-Oeste
2655,37.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,18000.0,de 4 a 6 anos,Branca,
2656,38.0,Masculino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca,Sudeste
2657,34.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
2658,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
2659,25.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,35000.0,de 4 a 6 anos,Branca,Sudeste
2660,40.0,Masculino,São Paulo (SP),Analista de BI,Pleno,10000.0,Até 2 anos,Branca,Sudeste
2661,23.0,Masculino,Santa Catarina (SC),Outra opção,Pleno,7000.0,Até 2 anos,Branca,
2662,23.0,Feminino,Minas Gerais (MG),,,,,Preta,Sudeste
2663,,,,,,,,,Desconhecida
2664,28.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
2665,26.0,Feminino,São Paulo (SP),Cientista de dados,Júnior,2500.0,Até 2 anos,Não informado,Sudeste
2666,35.0,Masculino,Maranhão (MA),Outra opção,Júnior,2500.0,Até 2 anos,Parda,Nordeste
2667,26.0,Masculino,São Paulo (SP),,,,,Amarela,Sudeste
2668,30.0,Feminino,Santa Catarina (SC),Cientista de dados,Pleno,7000.0,Até 2 anos,Parda,
2669,31.0,Masculino,Bahia (BA),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Parda,Nordeste
2670,27.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,18000.0,de 4 a 6 anos,Branca,Sudeste
2671,29.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca,
2672,55.0,Masculino,São Paulo (SP),Outra opção,Júnior,2500.0,Até 2 anos,Preta,Sudeste
2673,37.0,Masculino,Minas Gerais (MG),,,,,Branca,Sudeste
2674,42.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca,Sudeste
2675,24.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,
2676,41.0,Masculino,Paraná (PR),,,27500.0,Mais de 10 anos,Branca,
2677,34.0,Masculino,Rio de Janeiro (RJ),,,,,Preta,Sudeste
2678,27.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,10000.0,Até 2 anos,Preta,
2679,53.0,Masculino,Pernambuco (PE),,,2500.0,de 3 a 4 anos,Branca,Nordeste
2680,52.0,Masculino,Goiás (GO),,,14000.0,de 4 a 6 anos,Branca,Centro-Oeste
2681,33.0,Feminino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca,Sudeste
2682,33.0,Masculino,São Paulo (SP),,,18000.0,Até 2 anos,Branca,Sudeste
2683,36.0,Masculino,São Paulo (SP),,,5000.0,de 3 a 4 anos,Branca,Sudeste
2684,20.0,Masculino,Piauí (PI),Analista de Dados,Pleno,3500.0,Até 2 anos,Preta,Nordeste
2685,27.0,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,Até 2 anos,Indígena,
2686,44.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca,Sudeste
2687,36.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Branca,Sudeste
2688,29.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
2689,39.0,Masculino,Paraná (PR),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Parda,
2690,31.0,Masculino,Rio Grande do Norte (RN),Outra opção,Pleno,1500.0,Até 2 anos,Branca,Nordeste
2691,53.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,22500.0,de 4 a 6 anos,Amarela,Sudeste
2692,34.0,Feminino,Santa Catarina (SC),Outra opção,Sênior,10000.0,Mais de 10 anos,Branca,
2693,30.0,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Parda,Sudeste
2694,30.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,
2695,30.0,Feminino,São Paulo (SP),Outra opção,Sênior,14000.0,Até 2 anos,Parda,Sudeste
2696,27.0,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca,Sudeste
2697,23.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Parda,Sudeste
2698,23.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
2699,25.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
2700,34.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,Mais de 10 anos,Parda,Sudeste
2701,29.0,Masculino,Rio de Janeiro (RJ),,,,,Parda,Sudeste
2702,35.0,Feminino,São Paulo (SP),Outra opção,Sênior,3500.0,de 3 a 4 anos,Parda,Sudeste
2703,31.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,14000.0,de 4 a 6 anos,Branca,Sudeste
2704,31.0,Masculino,Santa Catarina (SC),,,14000.0,de 4 a 6 anos,Branca,
2705,38.0,Masculino,Paraná (PR),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Branca,
2706,26.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,14000.0,de 4 a 6 anos,Branca,
2707,33.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Parda,Sudeste
2708,24.0,Masculino,Bahia (BA),Outra opção,Júnior,1500.0,Até 2 anos,Branca,Nordeste
2709,42.0,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,10000.0,de 4 a 6 anos,Branca,
2710,26.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
2711,23.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,Até 2 anos,Parda,Sudeste
2712,61.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
2713,52.0,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca,Sudeste
2714,55.0,Feminino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca,Sudeste
2715,30.0,Masculino,Paraná (PR),Outra opção,Pleno,3500.0,Até 2 anos,Branca,
2716,34.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
2717,22.0,Feminino,São Paulo (SP),Analista de BI,Júnior,1500.0,Até 2 anos,Parda,Sudeste
2718,27.0,Feminino,Minas Gerais (MG),Analista de BI,Júnior,1500.0,Até 2 anos,Parda,Sudeste
2719,31.0,Masculino,Rio de Janeiro (RJ),Outra opção,Júnior,3500.0,Até 2 anos,Parda,Sudeste
2720,25.0,Masculino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
2721,27.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
2722,24.0,Masculino,São Paulo (SP),Analista de BI,Júnior,1500.0,Até 2 anos,Branca,Sudeste
2723,28.0,Masculino,Bahia (BA),Cientista de dados,Pleno,10000.0,Até 2 anos,Parda,Nordeste
2724,53.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca,Sudeste
2725,31.0,Masculino,Minas Gerais (MG),,,14000.0,de 4 a 6 anos,Parda,Sudeste
2726,27.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
2727,28.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,14000.0,de 4 a 6 anos,Branca,Sudeste
2728,49.0,Feminino,Ceará (CE),,,18000.0,Até 2 anos,Parda,Nordeste
2729,51.0,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Preta,Sudeste
2730,31.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,
2731,35.0,Masculino,Rio de Janeiro (RJ),Outra opção,Pleno,3500.0,de 7 a 10 anos,Branca,Sudeste
2732,48.0,Feminino,São Paulo (SP),,,,,Branca,Sudeste
2733,28.0,Masculino,Espírito Santo (ES),Cientista de dados,Pleno,5000.0,Até 2 anos,Parda,Sudeste
2734,27.0,Feminino,,,,10000.0,de 4 a 6 anos,Parda,Desconhecida
2735,18.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,1500.0,Até 2 anos,Parda,Sudeste
2736,41.0,Masculino,Santa Catarina (SC),Outra opção,Pleno,5000.0,Até 2 anos,Parda,
2737,22.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
2738,27.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
2739,30.0,Feminino,São Paulo (SP),Analista de BI,Pleno,3500.0,Até 2 anos,Branca,Sudeste
2740,41.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Parda,Sudeste
2741,27.0,Masculino,Rio de Janeiro (RJ),Outra opção,Júnior,2500.0,Até 2 anos,Branca,Sudeste
2742,28.0,Masculino,Paraíba (PB),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,Nordeste
2743,26.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,5000.0,de 3 a 4 anos,Parda,Sudeste
2744,26.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
2745,45.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,14000.0,Mais de 10 anos,Branca,Sudeste
2746,33.0,Feminino,Santa Catarina (SC),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca,
2747,,,,,,,,,Desconhecida
2748,39.0,Masculino,Goiás (GO),,,2500.0,de 3 a 4 anos,Parda,Centro-Oeste
2749,35.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Branca,
2750,24.0,Masculino,Distrito Federal (DF),Analista de Dados,Júnior,1500.0,de 3 a 4 anos,Branca,Centro-Oeste
2751,31.0,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Parda,Sudeste
2752,23.0,Masculino,Paraná (PR),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca,
2753,28.0,Masculino,Maranhão (MA),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Parda,Nordeste
2754,24.0,Masculino,Pará (PA),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Parda,Norte
